DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-33.50265847815711
LONGITUD,-70.70821188888439
ALTURA,518.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2007-04-03 18:00:00,20.99,0.98,19.55,0.45,21.94,0.56,21.38,4.93,20.15,2.02,0.00,1.00
2007-04-03 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.08,1.43,1.00,0.00
2007-04-03 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.46,1.06,1.00,0.00
2007-04-03 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.18,0.70,1.00,0.00
2007-04-03 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.11,0.51,1.00,0.00
2007-04-03 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.29,0.44,1.00,0.00
2007-04-04 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.58,0.47,1.00,0.00
2007-04-04 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.11,0.41,1.00,0.00
2007-04-04 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.66,0.57,1.00,0.00
2007-04-04 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.36,0.54,1.00,0.00
2007-04-04 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.01,0.56,1.00,0.00
2007-04-04 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.84,0.56,1.00,0.00
2007-04-04 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.29,0.59,1.00,0.00
2007-04-04 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.86,0.42,1.00,0.00
2007-04-04 08:00:00,251.81,211.60,36.53,3.68,179.60,139.66,39.94,667.89,11.10,0.35,0.00,0.00
2007-04-04 09:00:00,511.80,449.40,54.41,7.98,389.12,329.62,59.50,816.49,13.57,0.05,0.00,0.00
2007-04-04 10:00:00,735.28,656.71,66.83,11.73,571.96,498.88,73.08,879.89,16.23,0.36,0.00,0.00
2007-04-04 11:00:00,903.00,813.08,75.36,14.56,709.72,627.32,82.40,912.00,18.71,0.75,0.00,0.00
2007-04-04 12:00:00,997.91,901.72,80.02,16.17,787.96,700.46,87.50,923.93,20.90,1.31,0.00,0.00
2007-04-04 13:00:00,1015.90,918.51,80.92,16.47,802.78,714.30,88.48,924.12,22.42,1.74,0.00,0.00
2007-04-04 14:00:00,955.53,862.07,78.01,15.45,753.04,667.74,85.30,913.02,23.17,2.22,0.00,0.00
2007-04-04 15:00:00,823.01,738.40,71.41,13.21,643.86,565.78,78.08,889.48,23.66,2.49,0.00,0.00
2007-04-04 16:00:00,627.17,556.21,61.05,9.91,483.04,416.28,66.76,843.29,23.04,2.57,0.00,0.00
2007-04-04 17:00:00,385.07,332.76,46.44,5.87,285.92,235.14,50.78,749.27,21.76,2.45,0.00,0.00
2007-04-04 18:00:00,121.24,96.20,23.43,1.61,78.38,52.76,25.62,484.63,19.53,1.97,0.00,0.00
2007-04-04 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.59,1.55,1.00,0.00
2007-04-04 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.03,1.09,1.00,0.00
2007-04-04 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.75,0.73,1.00,0.00
2007-04-04 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.74,0.57,1.00,0.00
2007-04-04 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,0.43,1.00,0.00
2007-04-05 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.45,0.54,1.00,0.00
2007-04-05 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.14,0.48,1.00,0.00
2007-04-05 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.82,0.61,1.00,0.00
2007-04-05 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.74,0.54,1.00,0.00
2007-04-05 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,0.59,1.00,0.00
2007-04-05 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.51,0.48,1.00,0.00
2007-04-05 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.16,0.46,1.00,0.00
2007-04-05 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.64,0.29,1.00,0.00
2007-04-05 08:00:00,44.87,2.13,41.78,0.97,47.06,1.38,45.68,6.69,11.46,0.25,0.00,1.00
2007-04-05 09:00:00,124.33,4.54,117.09,2.69,131.34,3.30,128.04,8.24,13.89,0.06,0.00,1.00
2007-04-05 10:00:00,181.90,6.62,171.33,3.95,192.34,5.00,187.34,8.87,16.47,0.33,0.00,1.00
2007-04-05 11:00:00,907.93,817.95,75.41,14.57,710.16,627.70,82.46,917.47,18.97,0.79,0.00,0.00
2007-04-05 12:00:00,1002.41,906.23,80.02,16.17,788.00,700.50,87.50,928.88,21.02,1.31,0.00,0.00
2007-04-05 13:00:00,1019.52,922.19,80.88,16.46,802.18,713.74,88.44,928.47,22.47,1.79,0.00,0.00
2007-04-05 14:00:00,431.14,10.69,411.06,9.39,457.72,8.24,449.48,11.34,22.87,2.29,0.00,1.00
2007-04-05 15:00:00,372.85,7.56,357.16,8.13,396.30,5.76,390.54,9.12,22.40,2.60,0.00,1.00
2007-04-05 16:00:00,627.40,556.70,60.85,9.85,480.04,413.50,66.54,845.73,21.65,2.67,0.00,0.00
2007-04-05 17:00:00,384.18,332.26,46.13,5.79,282.32,231.88,50.44,750.38,20.53,2.48,0.00,0.00
2007-04-05 18:00:00,117.92,93.66,22.73,1.52,74.28,49.42,24.86,475.16,18.49,2.02,0.00,0.00
2007-04-05 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.78,1.52,1.00,0.00
2007-04-05 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,1.07,1.00,0.00
2007-04-05 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.24,0.75,1.00,0.00
2007-04-05 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.62,0.56,1.00,0.00
2007-04-05 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.89,0.37,1.00,0.00
2007-04-06 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.58,0.27,1.00,0.00
2007-04-06 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.33,0.31,1.00,0.00
2007-04-06 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.98,0.53,1.00,0.00
2007-04-06 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.73,0.52,1.00,0.00
2007-04-06 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.34,0.65,1.00,0.00
2007-04-06 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.47,1.00,0.00
2007-04-06 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.55,0.61,1.00,0.00
2007-04-06 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.29,0.34,1.00,0.00
2007-04-06 08:00:00,38.27,2.13,35.32,0.82,39.98,1.36,38.62,6.68,11.59,0.34,0.00,1.00
2007-04-06 09:00:00,84.42,4.55,78.05,1.82,88.62,3.28,85.34,8.25,14.12,0.14,0.00,1.00
2007-04-06 10:00:00,152.00,6.67,142.04,3.29,160.32,5.00,155.32,8.93,17.20,0.30,0.00,1.00
2007-04-06 11:00:00,918.08,827.66,75.76,14.66,714.60,631.76,82.84,928.42,19.98,0.78,0.00,0.00
2007-04-06 12:00:00,1012.79,916.13,80.40,16.26,792.60,704.68,87.92,939.43,22.91,1.21,0.00,0.00
2007-04-06 13:00:00,1029.59,931.82,81.23,16.54,806.46,717.64,88.82,938.88,24.84,1.69,0.00,0.00
2007-04-06 14:00:00,967.51,873.81,78.21,15.50,755.36,669.84,85.52,927.44,25.74,2.10,0.00,0.00
2007-04-06 15:00:00,832.72,747.99,71.52,13.22,644.54,566.34,78.20,903.63,26.53,2.29,0.00,0.00
2007-04-06 16:00:00,634.30,563.38,61.03,9.89,481.88,415.14,66.74,857.65,25.83,2.33,0.00,0.00
2007-04-06 17:00:00,388.08,336.17,46.13,5.79,282.14,231.70,50.44,761.67,24.56,2.14,0.00,0.00
2007-04-06 18:00:00,116.41,92.79,22.15,1.46,71.28,47.06,24.22,473.82,21.58,1.73,0.00,0.00
2007-04-06 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.51,1.21,1.00,0.00
2007-04-06 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.68,0.67,1.00,0.00
2007-04-06 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.15,0.60,1.00,0.00
2007-04-06 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.06,0.42,1.00,0.00
2007-04-06 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.27,0.56,1.00,0.00
2007-04-07 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.42,0.72,1.00,0.00
2007-04-07 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.81,0.72,1.00,0.00
2007-04-07 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.22,0.83,1.00,0.00
2007-04-07 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.76,1.00,0.00
2007-04-07 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.23,0.80,1.00,0.00
2007-04-07 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.94,0.85,1.00,0.00
2007-04-07 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.22,0.79,1.00,0.00
2007-04-07 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.69,0.63,1.00,0.00
2007-04-07 08:00:00,253.70,214.27,35.87,3.56,173.58,134.36,39.22,669.91,11.32,0.68,0.00,0.00
2007-04-07 09:00:00,518.46,456.43,54.14,7.90,385.04,325.84,59.20,826.12,14.80,0.36,0.00,0.00
2007-04-07 10:00:00,746.29,667.81,66.78,11.70,570.50,497.48,73.02,893.57,18.59,0.19,0.00,0.00
2007-04-07 11:00:00,917.90,827.85,75.47,14.59,711.00,628.48,82.52,928.68,22.33,0.56,0.00,0.00
2007-04-07 12:00:00,1015.51,919.04,80.24,16.23,791.16,703.42,87.74,942.85,25.89,1.06,0.00,0.00
2007-04-07 13:00:00,1034.89,937.18,81.15,16.56,807.02,718.28,88.74,945.02,28.34,1.66,0.00,0.00
2007-04-07 14:00:00,974.65,880.87,78.25,15.54,757.38,671.82,85.56,935.99,29.98,1.96,0.00,0.00
2007-04-07 15:00:00,839.34,754.57,71.52,13.25,646.08,567.88,78.20,913.04,29.41,2.21,0.00,0.00
2007-04-07 16:00:00,639.53,568.69,60.94,9.90,482.44,415.80,66.64,867.51,28.51,2.22,0.00,0.00
2007-04-07 17:00:00,391.19,339.51,45.91,5.77,281.20,231.00,50.20,771.61,26.85,1.93,0.00,0.00
2007-04-07 18:00:00,115.13,92.24,21.49,1.40,68.36,44.86,23.50,474.06,23.84,1.43,0.00,0.00
2007-04-07 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.57,0.97,1.00,0.00
2007-04-07 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.48,0.64,1.00,0.00
2007-04-07 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.87,0.74,1.00,0.00
2007-04-07 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.54,0.67,1.00,0.00
2007-04-07 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.74,1.00,0.00
2007-04-08 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,0.85,1.00,0.00
2007-04-08 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.35,0.93,1.00,0.00
2007-04-08 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.59,1.00,1.00,0.00
2007-04-08 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.92,0.99,1.00,0.00
2007-04-08 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.21,0.94,1.00,0.00
2007-04-08 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.49,1.08,1.00,0.00
2007-04-08 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.83,0.94,1.00,0.00
2007-04-08 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.94,0.74,1.00,0.00
2007-04-08 08:00:00,255.64,216.47,35.63,3.54,172.42,133.46,38.96,674.62,12.47,0.73,0.00,0.00
2007-04-08 09:00:00,519.63,457.87,53.90,7.85,382.86,323.92,58.94,827.99,16.12,0.35,0.00,0.00
2007-04-08 10:00:00,744.20,666.16,66.43,11.61,565.72,493.08,72.64,891.01,19.83,0.25,0.00,0.00
2007-04-08 11:00:00,911.22,821.87,74.94,14.41,702.54,620.60,81.94,922.12,22.65,0.50,0.00,0.00
2007-04-08 12:00:00,1006.55,910.91,79.62,16.02,780.90,693.84,87.06,934.98,25.55,1.01,0.00,0.00
2007-04-08 13:00:00,1024.21,927.44,80.46,16.32,795.34,707.36,87.98,935.98,27.77,1.54,0.00,0.00
2007-04-08 14:00:00,962.79,870.01,77.50,15.28,744.86,660.12,84.74,925.51,29.16,1.92,0.00,0.00
2007-04-08 15:00:00,827.93,744.16,70.77,13.01,634.08,556.70,77.38,901.82,30.23,2.25,0.00,0.00
2007-04-08 16:00:00,629.34,559.44,60.23,9.68,471.68,405.82,65.86,855.17,29.25,2.37,0.00,0.00
2007-04-08 17:00:00,382.66,331.89,45.18,5.59,272.30,222.90,49.40,756.77,27.57,2.14,0.00,0.00
2007-04-08 18:00:00,110.51,88.59,20.61,1.31,63.76,41.22,22.54,458.32,24.38,1.73,0.00,0.00
2007-04-08 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.88,1.11,1.00,0.00
2007-04-08 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.23,0.86,1.00,0.00
2007-04-08 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.92,0.64,1.00,0.00
2007-04-08 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.62,0.60,1.00,0.00
2007-04-08 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.72,0.68,1.00,0.00
2007-04-09 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.86,0.64,1.00,0.00
2007-04-09 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.18,0.52,1.00,0.00
2007-04-09 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.31,0.55,1.00,0.00
2007-04-09 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.52,0.55,1.00,0.00
2007-04-09 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.70,0.59,1.00,0.00
2007-04-09 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.90,0.53,1.00,0.00
2007-04-09 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.98,0.58,1.00,0.00
2007-04-09 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.34,0.36,1.00,0.00
2007-04-09 08:00:00,46.00,2.08,42.93,0.99,48.20,1.26,46.94,6.46,11.13,0.39,0.00,1.00
2007-04-09 09:00:00,95.51,4.45,89.00,2.06,100.44,3.12,97.32,8.04,12.68,0.25,0.00,1.00
2007-04-09 10:00:00,147.66,6.50,137.96,3.19,155.64,4.78,150.86,8.69,14.89,0.49,0.00,1.00
2007-04-09 11:00:00,95.55,8.04,85.47,2.04,99.50,6.04,93.46,9.02,16.72,0.99,0.00,1.00
2007-04-09 12:00:00,134.45,8.87,122.69,2.89,140.88,6.72,134.16,9.11,17.72,1.68,0.00,1.00
2007-04-09 13:00:00,121.30,9.01,109.69,2.60,126.78,6.84,119.94,9.10,17.98,2.16,0.00,1.00
2007-04-09 14:00:00,150.56,8.40,138.92,3.25,158.24,6.34,151.90,8.95,18.02,2.64,0.00,1.00
2007-04-09 15:00:00,129.44,7.18,119.47,2.79,135.98,5.34,130.64,8.72,17.12,3.06,0.00,1.00
2007-04-09 16:00:00,113.33,5.36,105.52,2.45,119.24,3.86,115.38,8.22,15.89,3.02,0.00,1.00
2007-04-09 17:00:00,57.77,3.14,53.39,1.24,60.46,2.08,58.38,7.18,14.68,2.71,0.00,1.00
2007-04-09 18:00:00,100.03,79.43,19.44,1.16,56.52,35.26,21.26,413.64,13.66,2.31,0.00,0.00
2007-04-09 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.37,1.86,1.00,0.00
2007-04-09 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,1.51,1.00,0.00
2007-04-09 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.67,1.29,1.00,0.00
2007-04-09 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.31,1.08,1.00,0.00
2007-04-09 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.39,0.77,1.00,0.00
2007-04-10 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.17,0.86,1.00,0.00
2007-04-10 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.87,1.00,0.00
2007-04-10 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,1.04,1.00,0.00
2007-04-10 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.69,0.87,1.00,0.00
2007-04-10 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.39,0.61,1.00,0.00
2007-04-10 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.94,0.56,1.00,0.00
2007-04-10 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.66,0.48,1.00,0.00
2007-04-10 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.63,0.44,1.00,0.00
2007-04-10 08:00:00,40.00,2.08,37.06,0.86,41.76,1.24,40.52,6.46,11.13,0.43,0.00,1.00
2007-04-10 09:00:00,94.17,4.43,87.70,2.03,98.98,3.08,95.90,8.00,13.13,0.38,0.00,1.00
2007-04-10 10:00:00,150.38,6.52,140.62,3.25,158.52,4.76,153.76,8.71,15.03,0.65,0.00,1.00
2007-04-10 11:00:00,150.28,8.03,139.01,3.24,158.00,6.00,152.00,9.02,16.66,1.05,0.00,1.00
2007-04-10 12:00:00,360.96,8.91,344.19,7.86,383.08,6.72,376.36,9.16,18.34,1.64,0.00,1.00
2007-04-10 13:00:00,1002.77,907.82,79.11,15.84,772.20,685.70,86.50,917.81,19.52,2.15,0.00,0.00
2007-04-10 14:00:00,941.84,850.90,76.12,14.82,722.16,638.92,83.24,907.38,19.84,2.64,0.00,0.00
2007-04-10 15:00:00,257.86,7.25,245.00,5.61,273.26,5.36,267.90,8.82,19.23,3.06,0.00,1.00
2007-04-10 16:00:00,145.03,5.41,136.48,3.14,153.10,3.86,149.24,8.30,17.94,3.13,0.00,1.00
2007-04-10 17:00:00,74.58,3.18,69.80,1.61,78.40,2.08,76.32,7.29,16.59,3.00,0.00,1.00
2007-04-10 18:00:00,96.08,76.44,18.56,1.08,52.58,32.28,20.30,400.76,15.53,2.53,0.00,0.00
2007-04-10 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,1.99,1.00,0.00
2007-04-10 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.39,1.54,1.00,0.00
2007-04-10 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.91,1.26,1.00,0.00
2007-04-10 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.42,1.21,1.00,0.00
2007-04-10 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48,0.97,1.00,0.00
2007-04-11 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.17,1.11,1.00,0.00
2007-04-11 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,1.39,1.00,0.00
2007-04-11 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.95,1.21,1.00,0.00
2007-04-11 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.74,1.02,1.00,0.00
2007-04-11 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.25,0.87,1.00,0.00
2007-04-11 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,0.70,1.00,0.00
2007-04-11 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.52,1.00,0.00
2007-04-11 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,0.32,1.00,0.00
2007-04-11 08:00:00,248.22,210.56,34.37,3.30,160.74,123.16,37.58,650.72,11.22,0.31,0.00,0.00
2007-04-11 09:00:00,511.69,451.28,52.84,7.56,368.48,310.70,57.78,813.61,13.34,0.37,0.00,0.00
2007-04-11 10:00:00,735.80,659.13,65.39,11.28,549.94,478.44,71.50,881.06,15.45,0.62,0.00,0.00
2007-04-11 11:00:00,902.80,814.79,73.93,14.08,686.20,605.36,80.84,914.85,16.92,1.07,0.00,0.00
2007-04-11 12:00:00,163.60,9.03,151.04,3.53,171.94,6.78,165.16,9.29,18.65,1.72,0.00,1.00
2007-04-11 13:00:00,139.01,9.18,126.84,2.99,145.60,6.90,138.70,9.29,19.63,2.18,0.00,1.00
2007-04-11 14:00:00,76.85,8.60,66.63,1.63,79.28,6.42,72.86,9.18,19.70,2.52,0.00,1.00
2007-04-11 15:00:00,76.88,7.35,67.89,1.63,79.64,5.40,74.24,8.95,19.00,2.76,0.00,1.00
2007-04-11 16:00:00,124.52,5.51,116.33,2.69,131.10,3.90,127.20,8.47,18.94,2.75,0.00,1.00
2007-04-11 17:00:00,82.98,3.25,77.94,1.79,87.32,2.10,85.22,7.49,18.40,2.62,0.00,1.00
2007-04-11 18:00:00,95.98,77.17,17.78,1.03,50.40,30.96,19.44,407.25,16.39,2.15,0.00,0.00
2007-04-11 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.89,1.64,1.00,0.00
2007-04-11 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.66,1.06,1.00,0.00
2007-04-11 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.78,0.80,1.00,0.00
2007-04-11 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.94,0.51,1.00,0.00
2007-04-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.18,0.28,1.00,0.00
2007-04-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,0.38,1.00,0.00
2007-04-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.69,0.49,1.00,0.00
2007-04-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.07,0.69,1.00,0.00
2007-04-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.69,0.65,1.00,0.00
2007-04-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.24,0.55,1.00,0.00
2007-04-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.76,0.66,1.00,0.00
2007-04-12 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,0.66,1.00,0.00
2007-04-12 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.53,0.59,1.00,0.00
2007-04-12 08:00:00,256.99,219.25,34.39,3.36,163.60,126.00,37.60,676.14,10.38,0.53,0.00,0.00
2007-04-12 09:00:00,525.19,464.40,53.10,7.69,374.82,316.76,58.06,836.55,13.67,0.23,0.00,0.00
2007-04-12 10:00:00,751.35,674.14,65.75,11.45,558.04,486.14,71.90,901.08,17.09,0.19,0.00,0.00
2007-04-12 11:00:00,918.70,830.17,74.28,14.25,694.68,613.46,81.22,932.45,20.25,0.57,0.00,0.00
2007-04-12 12:00:00,1015.04,920.17,79.00,15.87,773.52,687.14,86.38,946.82,22.81,1.09,0.00,0.00
2007-04-12 13:00:00,1032.62,936.63,79.82,16.16,787.90,700.62,87.28,948.76,24.95,1.72,0.00,0.00
2007-04-12 14:00:00,970.38,878.52,76.75,15.11,736.72,652.80,83.92,939.23,26.41,2.08,0.00,0.00
2007-04-12 15:00:00,833.04,750.34,69.89,12.81,624.28,547.86,76.42,915.23,25.94,2.36,0.00,0.00
2007-04-12 16:00:00,631.33,562.76,59.13,9.44,459.98,395.32,64.66,867.80,25.13,2.49,0.00,0.00
2007-04-12 17:00:00,380.03,331.05,43.68,5.30,258.56,210.80,47.76,764.31,23.77,2.27,0.00,0.00
